# DELTABLAST 2.8.1+
# Query: sp|Q03963|E2AK2_MOUSE Interferon-induced, double-stranded RNA-activated protein kinase OS=Mus musculus OX=10090 GN=Eif2ak2 PE=1 SV=2
# RID: A8WZNBHG015
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1244 hits found
sp|Q03963|E2AK2_MOUSE	XP_024609242.1	54.797	542	215	8	1	515	1	539	1.41e-176	517
sp|Q03963|E2AK2_MOUSE	XP_025210653.1	55.373	549	200	10	6	515	26	568	2.81e-176	517
sp|Q03963|E2AK2_MOUSE	XP_007082481.1	53.775	543	211	11	6	515	7	542	3.23e-176	516
sp|Q03963|E2AK2_MOUSE	XP_014199276.1	55.335	553	189	9	1	515	35	567	5.45e-176	516
sp|Q03963|E2AK2_MOUSE	XP_014636625.1	54.597	533	211	9	7	515	8	533	7.15e-176	515
sp|Q03963|E2AK2_MOUSE	XP_003926863.1	54.745	548	208	7	6	515	7	552	9.48e-176	515
sp|Q03963|E2AK2_MOUSE	XP_016798644.1	55.335	553	189	9	1	515	1	533	1.19e-175	514
sp|Q03963|E2AK2_MOUSE	XP_014967567.1	54.513	554	202	9	6	515	7	554	1.77e-175	514
sp|Q03963|E2AK2_MOUSE	XP_025210652.1	55.054	554	199	10	6	515	26	573	1.92e-175	515
sp|Q03963|E2AK2_MOUSE	XP_012869137.1	57.034	526	207	6	6	514	7	530	2.67e-175	513
sp|Q03963|E2AK2_MOUSE	ABO60959.1	54.513	554	202	9	6	515	7	554	3.91e-175	514
sp|Q03963|E2AK2_MOUSE	XP_025210654.1	55.054	554	199	10	6	515	7	554	5.79e-175	513
sp|Q03963|E2AK2_MOUSE	NP_001077417.1	54.332	554	203	9	6	515	7	554	1.58e-174	512
sp|Q03963|E2AK2_MOUSE	XP_023566969.1	52.703	518	235	4	5	514	6	521	7.07e-174	509
sp|Q03963|E2AK2_MOUSE	XP_022429782.1	55.351	542	207	9	1	515	1	534	1.01e-173	509
sp|Q03963|E2AK2_MOUSE	XP_005576181.1	54.182	550	203	8	6	511	7	551	2.61e-173	509
sp|Q03963|E2AK2_MOUSE	XP_022429780.1	54.845	547	207	9	1	515	1	539	4.03e-173	508
sp|Q03963|E2AK2_MOUSE	XP_025874774.1	54.151	530	220	8	6	515	7	533	4.77e-173	508
sp|Q03963|E2AK2_MOUSE	ACI31219.1	54.182	550	203	8	6	511	7	551	5.60e-173	508
sp|Q03963|E2AK2_MOUSE	XP_023372447.1	55.456	559	193	14	1	515	1	547	6.77e-173	508
sp|Q03963|E2AK2_MOUSE	XP_007167218.1	55.493	537	210	8	5	515	6	539	1.22e-172	507
sp|Q03963|E2AK2_MOUSE	XP_012869136.1	55.311	546	205	8	6	514	7	550	9.67e-172	505
sp|Q03963|E2AK2_MOUSE	XP_012386762.1	53.888	553	210	10	1	515	1	546	1.51e-171	504
sp|Q03963|E2AK2_MOUSE	XP_020941521.1	55.433	543	208	9	1	515	1	537	2.33e-171	503
sp|Q03963|E2AK2_MOUSE	CAH91900.1	57.198	514	180	8	1	476	1	512	6.31e-171	501
sp|Q03963|E2AK2_MOUSE	XP_010609710.1	56.827	498	190	9	40	515	14	508	6.85e-171	501
sp|Q03963|E2AK2_MOUSE	XP_006839514.1	55.515	544	200	11	5	514	6	541	1.28e-170	502
sp|Q03963|E2AK2_MOUSE	XP_005212627.1	55.075	532	213	10	5	515	6	532	8.07e-170	499
sp|Q03963|E2AK2_MOUSE	XP_014444403.1	55.741	540	203	11	5	515	6	538	8.57e-170	499
sp|Q03963|E2AK2_MOUSE	XP_008067325.1	54.545	550	207	9	1	514	1	543	1.11e-169	499
sp|Q03963|E2AK2_MOUSE	XP_028352995.1	54.137	556	212	9	1	515	1	554	1.67e-169	499
sp|Q03963|E2AK2_MOUSE	XP_006151399.1	55.331	544	203	11	5	515	6	542	1.69e-169	499
sp|Q03963|E2AK2_MOUSE	XP_019825552.1	54.190	537	211	10	5	515	6	533	2.86e-169	498
sp|Q03963|E2AK2_MOUSE	XP_017507823.1	54.898	541	213	10	1	514	1	537	3.77e-169	498
sp|Q03963|E2AK2_MOUSE	XP_026969175.1	54.917	539	207	8	5	515	6	536	5.15e-169	498
sp|Q03963|E2AK2_MOUSE	XP_010836908.1	54.190	537	211	10	5	515	6	533	6.12e-169	497
sp|Q03963|E2AK2_MOUSE	XP_017507822.1	53.974	541	219	9	1	514	1	538	7.73e-169	497
sp|Q03963|E2AK2_MOUSE	XP_008067324.1	54.054	555	207	9	1	514	1	548	8.87e-169	497
sp|Q03963|E2AK2_MOUSE	NP_835210.2	54.190	537	211	10	5	515	6	533	9.88e-169	497
sp|Q03963|E2AK2_MOUSE	XP_026969173.1	54.463	549	208	9	1	515	1	541	1.83e-168	496
sp|Q03963|E2AK2_MOUSE	XP_023411045.1	53.333	555	209	11	1	515	1	545	2.36e-168	496
sp|Q03963|E2AK2_MOUSE	XP_012412144.1	53.846	546	214	9	5	515	6	548	3.77e-168	496
sp|Q03963|E2AK2_MOUSE	XP_019798649.1	54.935	537	217	8	1	515	1	534	5.89e-168	494
sp|Q03963|E2AK2_MOUSE	AAH40851.1	57.393	514	179	9	1	476	1	512	9.94e-168	493
sp|Q03963|E2AK2_MOUSE	XP_019798644.1	54.296	547	210	9	1	515	1	539	3.72e-167	493
sp|Q03963|E2AK2_MOUSE	BAC66440.1	53.818	537	213	10	5	515	6	533	4.26e-167	493
sp|Q03963|E2AK2_MOUSE	XP_023591747.1	53.846	546	214	9	5	515	51	593	6.54e-167	494
sp|Q03963|E2AK2_MOUSE	XP_005901968.1	53.545	536	216	9	5	515	6	533	1.21e-166	491
sp|Q03963|E2AK2_MOUSE	XP_020745697.1	54.206	535	214	9	5	514	6	534	1.51e-166	491
sp|Q03963|E2AK2_MOUSE	XP_010594172.1	52.867	558	210	11	1	515	1	548	1.63e-166	491
sp|Q03963|E2AK2_MOUSE	XP_007468444.1	54.444	540	211	9	5	515	6	539	1.72e-166	491
sp|Q03963|E2AK2_MOUSE	CAA44427.1	99.580	238	1	0	278	515	1	238	3.90e-166	479
sp|Q03963|E2AK2_MOUSE	NP_001041600.1	53.672	531	215	9	6	512	7	530	1.10e-165	489
sp|Q03963|E2AK2_MOUSE	XP_020745695.1	53.545	536	217	9	5	514	6	535	2.47e-165	488
sp|Q03963|E2AK2_MOUSE	XP_015862284.1	62.791	430	123	7	1	422	1	401	6.75e-165	482
sp|Q03963|E2AK2_MOUSE	XP_017910612.1	53.148	540	221	8	5	515	6	542	2.03e-164	486
sp|Q03963|E2AK2_MOUSE	XP_017715181.1	55.620	516	189	9	1	479	1	513	3.57e-164	484
sp|Q03963|E2AK2_MOUSE	XP_012509334.1	50.906	552	186	8	1	514	23	527	5.40e-164	484
sp|Q03963|E2AK2_MOUSE	XP_017910610.1	52.126	541	226	7	5	515	6	543	1.73e-163	484
sp|Q03963|E2AK2_MOUSE	XP_006056899.1	52.996	534	220	8	5	514	6	532	6.62e-163	482
sp|Q03963|E2AK2_MOUSE	XP_007943272.1	52.941	544	217	9	7	514	8	548	9.45e-163	482
sp|Q03963|E2AK2_MOUSE	XP_026889361.1	52.126	541	205	9	6	515	7	524	2.21e-161	478
sp|Q03963|E2AK2_MOUSE	ELW63961.1	54.563	515	168	7	5	515	6	458	5.40e-161	474
sp|Q03963|E2AK2_MOUSE	XP_026261660.1	55.738	488	176	8	1	456	1	480	8.10e-161	476
sp|Q03963|E2AK2_MOUSE	XP_021530079.1	53.382	547	172	9	1	511	1	500	1.05e-160	475
sp|Q03963|E2AK2_MOUSE	XP_011940501.1	53.606	513	194	8	44	515	4	513	1.45e-160	475
sp|Q03963|E2AK2_MOUSE	XP_019302937.1	52.118	543	202	11	6	515	7	524	2.31e-160	475
sp|Q03963|E2AK2_MOUSE	XP_025116657.1	51.180	551	221	9	5	514	6	549	2.91e-160	476
sp|Q03963|E2AK2_MOUSE	XP_011940497.1	51.498	534	198	9	5	515	6	501	5.60e-160	473
sp|Q03963|E2AK2_MOUSE	NP_001277097.1	53.676	544	218	12	1	515	1	539	6.77e-160	474
sp|Q03963|E2AK2_MOUSE	XP_022376160.1	52.886	537	222	9	6	514	7	540	1.17e-159	474
sp|Q03963|E2AK2_MOUSE	XP_025116656.1	51.268	552	220	9	5	514	6	550	5.02e-159	473
sp|Q03963|E2AK2_MOUSE	PNJ25255.1	52.080	553	184	9	1	515	1	510	7.86e-159	471
sp|Q03963|E2AK2_MOUSE	XP_016017983.1	52.963	540	226	8	1	515	1	537	8.43e-159	471
sp|Q03963|E2AK2_MOUSE	XP_023446790.1	50.174	576	218	10	5	515	13	584	2.24e-158	472
sp|Q03963|E2AK2_MOUSE	XP_019302929.1	52.976	504	197	11	6	476	7	503	3.08e-158	470
sp|Q03963|E2AK2_MOUSE	XP_019650325.1	51.571	541	229	10	1	515	1	534	2.56e-157	468
sp|Q03963|E2AK2_MOUSE	KFO20332.1	52.811	498	211	8	39	515	174	668	6.28e-157	471
sp|Q03963|E2AK2_MOUSE	AXY05278.1	52.407	540	229	8	1	515	1	537	8.46e-157	466
sp|Q03963|E2AK2_MOUSE	AAP57628.1	51.718	553	186	10	1	515	1	510	9.10e-157	465
sp|Q03963|E2AK2_MOUSE	XP_014688348.1	53.184	534	221	13	1	510	1	529	1.66e-156	466
sp|Q03963|E2AK2_MOUSE	NP_001137272.1	53.028	545	221	14	1	515	1	540	1.73e-156	466
sp|Q03963|E2AK2_MOUSE	XP_008514381.1	53.028	545	221	14	1	515	1	540	1.93e-156	466
sp|Q03963|E2AK2_MOUSE	XP_011359712.1	53.309	544	219	11	1	515	1	538	2.37e-156	465
sp|Q03963|E2AK2_MOUSE	XP_007082482.1	52.883	503	197	11	6	475	7	502	3.20e-156	464
sp|Q03963|E2AK2_MOUSE	XP_005978126.1	52.514	537	225	7	5	515	6	538	4.61e-156	464
sp|Q03963|E2AK2_MOUSE	XP_010609709.1	51.692	532	192	11	6	515	7	495	6.73e-156	462
sp|Q03963|E2AK2_MOUSE	XP_019650324.1	51.002	549	228	10	1	515	1	542	4.23e-155	462
sp|Q03963|E2AK2_MOUSE	XP_016859992.1	52.080	553	182	9	1	515	1	508	4.51e-155	461
sp|Q03963|E2AK2_MOUSE	NP_001129124.1	52.080	553	184	10	1	515	1	510	5.20e-155	461
sp|Q03963|E2AK2_MOUSE	XP_016798648.1	51.537	553	186	8	1	515	1	509	5.67e-155	461
sp|Q03963|E2AK2_MOUSE	XP_008698447.1	50.906	552	224	10	1	515	1	542	7.78e-155	461
sp|Q03963|E2AK2_MOUSE	PNI41354.1	51.537	553	188	9	1	515	1	511	8.04e-155	460
sp|Q03963|E2AK2_MOUSE	XP_027972916.1	52.022	544	222	12	6	514	67	606	1.28e-154	463
sp|Q03963|E2AK2_MOUSE	XP_021553136.1	52.222	540	221	9	6	514	7	540	3.37e-154	460
sp|Q03963|E2AK2_MOUSE	XP_011711246.1	50.626	559	215	12	6	515	7	553	5.61e-154	460
sp|Q03963|E2AK2_MOUSE	XP_012583129.1	51.032	533	234	10	1	514	1	525	6.24e-154	459
sp|Q03963|E2AK2_MOUSE	XP_006737514.1	51.955	537	227	9	6	514	7	540	6.61e-154	459
sp|Q03963|E2AK2_MOUSE	XP_027972914.1	51.091	550	224	11	6	514	67	612	1.22e-153	461
sp|Q03963|E2AK2_MOUSE	XP_027478341.1	52.022	544	222	12	6	514	7	546	1.83e-153	458
sp|Q03963|E2AK2_MOUSE	XP_023566970.1	51.775	479	221	4	5	475	6	482	2.14e-153	456
sp|Q03963|E2AK2_MOUSE	XP_026334752.1	50.817	551	224	10	1	514	1	541	2.57e-153	457
sp|Q03963|E2AK2_MOUSE	XP_011823023.1	49.455	550	192	11	5	515	25	527	3.02e-153	457
sp|Q03963|E2AK2_MOUSE	XP_025723838.1	51.838	544	223	12	6	514	67	606	4.58e-153	459
sp|Q03963|E2AK2_MOUSE	XP_004410070.1	52.514	537	223	10	6	514	7	539	8.58e-153	456
sp|Q03963|E2AK2_MOUSE	XP_027478340.1	51.091	550	224	11	6	514	7	552	1.96e-152	456
sp|Q03963|E2AK2_MOUSE	XP_012009015.1	52.680	541	222	9	5	515	6	542	2.02e-152	455
sp|Q03963|E2AK2_MOUSE	XP_021109388.1	55.408	453	169	7	87	515	6	449	2.05e-152	452
sp|Q03963|E2AK2_MOUSE	XP_003472952.2	49.811	528	232	9	5	514	6	518	4.04e-152	454
sp|Q03963|E2AK2_MOUSE	XP_025723837.1	50.909	550	225	11	6	514	67	612	6.14e-152	457
sp|Q03963|E2AK2_MOUSE	XP_012028937.1	52.495	541	223	9	5	515	6	542	7.45e-152	454
sp|Q03963|E2AK2_MOUSE	XP_016074489.1	52.731	531	228	9	1	514	1	525	1.04e-151	453
sp|Q03963|E2AK2_MOUSE	XP_012009014.1	51.571	541	229	7	5	515	6	543	2.80e-151	452
sp|Q03963|E2AK2_MOUSE	XP_022429783.1	50.832	541	194	8	5	515	6	504	4.48e-151	451
sp|Q03963|E2AK2_MOUSE	XP_017910613.1	52.663	507	207	7	39	515	5	508	5.64e-151	451
sp|Q03963|E2AK2_MOUSE	XP_004007349.1	51.386	541	230	7	5	515	6	543	8.57e-151	451
sp|Q03963|E2AK2_MOUSE	XP_024408723.1	51.296	540	217	11	8	514	9	535	9.98e-151	451
sp|Q03963|E2AK2_MOUSE	XP_025723840.1	50.909	550	225	11	6	514	7	552	1.05e-150	451
sp|Q03963|E2AK2_MOUSE	ATV93539.1	51.296	540	217	11	8	514	9	535	1.79e-150	450
sp|Q03963|E2AK2_MOUSE	XP_016074488.1	52.632	532	228	10	1	514	1	526	6.82e-150	448
sp|Q03963|E2AK2_MOUSE	XP_006882455.1	50.189	528	196	13	1	500	1	489	1.45e-148	444
sp|Q03963|E2AK2_MOUSE	XP_026969176.1	52.000	525	208	11	5	515	6	500	3.70e-146	438
sp|Q03963|E2AK2_MOUSE	XP_026969178.1	52.115	520	210	10	5	515	6	495	5.46e-146	437
sp|Q03963|E2AK2_MOUSE	XP_014393904.1	49.722	539	233	9	1	514	1	526	8.18e-146	438
sp|Q03963|E2AK2_MOUSE	XP_028372613.1	51.692	532	223	9	5	510	6	529	2.66e-145	437
sp|Q03963|E2AK2_MOUSE	XP_025210655.1	49.909	549	189	11	6	515	26	527	6.50e-145	436
sp|Q03963|E2AK2_MOUSE	XP_012643894.1	52.941	459	176	7	1	422	30	485	1.74e-144	435
sp|Q03963|E2AK2_MOUSE	XP_019798650.1	51.321	530	211	11	1	515	1	498	2.47e-144	433
sp|Q03963|E2AK2_MOUSE	XP_019798652.1	51.429	525	213	10	1	515	1	493	2.84e-144	433
sp|Q03963|E2AK2_MOUSE	XP_014393905.1	49.165	539	236	9	1	514	1	526	1.14e-143	432
sp|Q03963|E2AK2_MOUSE	OBS80280.1	51.845	515	89	9	1	514	66	422	2.47e-143	428
sp|Q03963|E2AK2_MOUSE	XP_014444404.1	50.000	544	189	11	5	515	6	499	1.88e-142	428
sp|Q03963|E2AK2_MOUSE	XP_012918395.1	52.964	506	205	10	39	514	9	511	3.61e-142	428
sp|Q03963|E2AK2_MOUSE	XP_019798651.1	49.451	546	195	8	1	515	1	496	1.39e-141	426
sp|Q03963|E2AK2_MOUSE	XP_006056901.1	48.780	533	209	8	5	514	6	497	1.74e-141	426
sp|Q03963|E2AK2_MOUSE	XP_016042721.1	49.438	534	246	9	1	515	2	530	2.13e-141	427
sp|Q03963|E2AK2_MOUSE	XP_022260056.1	49.805	514	220	10	6	512	7	489	3.23e-141	425
sp|Q03963|E2AK2_MOUSE	XP_026969177.1	48.987	543	195	7	5	515	6	498	5.75e-141	424
sp|Q03963|E2AK2_MOUSE	XP_012009016.1	52.071	507	210	7	39	515	17	520	1.76e-138	419
sp|Q03963|E2AK2_MOUSE	XP_027996264.1	49.526	527	233	10	1	514	1	507	1.23e-137	416
sp|Q03963|E2AK2_MOUSE	XP_026641747.1	49.225	516	110	9	1	514	1	366	6.27e-137	409
sp|Q03963|E2AK2_MOUSE	XP_023601993.1	49.540	543	234	12	1	514	1	532	3.69e-136	414
sp|Q03963|E2AK2_MOUSE	XP_027972922.1	51.982	454	180	9	95	514	3	452	4.05e-132	400
sp|Q03963|E2AK2_MOUSE	XP_012583133.1	47.280	533	215	10	1	514	1	486	3.52e-130	397
sp|Q03963|E2AK2_MOUSE	XP_014688349.1	53.795	448	179	12	1	424	1	444	1.06e-128	392
sp|Q03963|E2AK2_MOUSE	EPQ06802.1	43.645	598	210	11	1	514	272	826	6.65e-128	402
sp|Q03963|E2AK2_MOUSE	XP_008514382.1	53.795	448	179	12	1	424	1	444	5.37e-127	388
sp|Q03963|E2AK2_MOUSE	2A19_B	67.491	283	90	2	232	514	3	283	4.76e-125	376
sp|Q03963|E2AK2_MOUSE	SJL87863.1	64.901	302	91	3	227	515	1	300	5.94e-125	376
sp|Q03963|E2AK2_MOUSE	3UIU_A	65.436	298	88	3	231	515	3	298	7.09e-125	376
sp|Q03963|E2AK2_MOUSE	SJL86761.1	64.570	302	92	3	227	515	1	300	8.60e-125	376
sp|Q03963|E2AK2_MOUSE	XP_019503325.1	55.696	395	165	5	126	514	146	536	2.53e-123	381
sp|Q03963|E2AK2_MOUSE	XP_021573771.1	61.386	303	114	3	213	515	145	444	1.05e-120	371
